Sexo	Nivel de formación alcanzado	Edad	Periodo	Total
Hombres	Educación superior	De 55 a 59 años	2015	319,7
Hombres	Educación superior	De 55 a 59 años	2014	281,5
Hombres	Educación superior	De 60 a 64 años	2023	297,1
Hombres	Educación superior	De 60 a 64 años	2022	263,5
Hombres	Educación superior	De 60 a 64 años	2021	252,5
Hombres	Educación superior	De 60 a 64 años	2020	236,1
Hombres	Educación superior	De 60 a 64 años	2019	204,1
Hombres	Educación superior	De 60 a 64 años	2018	184
Hombres	Educación superior	De 60 a 64 años	2017	173,2
Hombres	Educación superior	De 60 a 64 años	2016	152,4
Hombres	Educación superior	De 60 a 64 años	2015	150,6
Hombres	Educación superior	De 60 a 64 años	2014	138,8
Hombres	Educación superior	De 65 a 69 años	2023	64,1
Hombres	Educación superior	De 65 a 69 años	2022	63,5
Hombres	Educación superior	De 65 a 69 años	2021	56,8
Hombres	Educación superior	De 65 a 69 años	2020	52,5
Hombres	Educación superior	De 65 a 69 años	2019	41,8
Hombres	Educación superior	De 65 a 69 años	2018	37,6
Hombres	Educación superior	De 65 a 69 años	2017	37
Hombres	Educación superior	De 65 a 69 años	2016	30,8
Hombres	Educación superior	De 65 a 69 años	2015	28
Hombres	Educación superior	De 65 a 69 años	2014	30,7
Hombres	Educación superior	70 y más años	2023	19,2
Hombres	Educación superior	70 y más años	2022	20,3
Hombres	Educación superior	70 y más años	2021	20,2
Hombres	Educación superior	70 y más años	2020	18,8
Hombres	Educación superior	70 y más años	2019	20,8
Hombres	Educación superior	70 y más años	2018	17,3
Hombres	Educación superior	70 y más años	2017	12,4
Hombres	Educación superior	70 y más años	2016	10,9
Hombres	Educación superior	70 y más años	2015	12,8
Hombres	Educación superior	70 y más años	2014	10,1
Mujeres	Total	Total	2023	9.805,5
Mujeres	Total	Total	2022	9.432,9
Mujeres	Total	Total	2021	9.100,3
Mujeres	Total	Total	2020	8.772,7
Mujeres	Total	Total	2019	9.033,7
Mujeres	Total	Total	2018	8.795,7
Mujeres	Total	Total	2017	8.558,5
Mujeres	Total	Total	2016	8.340,8
Mujeres	Total	Total	2015	8.105,7
Mujeres	Total	Total	2014	7.901,5
Mujeres	Total	De 16 a 19 años	2023	72,6
Mujeres	Total	De 16 a 19 años	2022	70,3
Mujeres	Total	De 16 a 19 años	2021	54
Mujeres	Total	De 16 a 19 años	2020	35,3
Mujeres	Total	De 16 a 19 años	2019	60,3
Mujeres	Total	De 16 a 19 años	2018	58
Mujeres	Total	De 16 a 19 años	2017	48,1
Mujeres	Total	De 16 a 19 años	2016	39
Mujeres	Total	De 16 a 19 años	2015	31,9
Mujeres	Total	De 16 a 19 años	2014	30,7
Mujeres	Total	De 20 a 24 años	2023	478,4
Mujeres	Total	De 20 a 24 años	2022	436,4
Mujeres	Total	De 20 a 24 años	2021	389,9
Mujeres	Total	De 20 a 24 años	2020	350,3
Mujeres	Total	De 20 a 24 años	2019	397
Mujeres	Total	De 20 a 24 años	2018	400,8
Mujeres	Total	De 20 a 24 años	2017	384,8
Mujeres	Total	De 20 a 24 años	2016	336,3
Mujeres	Total	De 20 a 24 años	2015	344,1
Mujeres	Total	De 20 a 24 años	2014	319,8
Mujeres	Total	De 25 a 29 años	2023	875,4
Mujeres	Total	De 25 a 29 años	2022	833,6
Mujeres	Total	De 25 a 29 años	2021	804,5
Mujeres	Total	De 25 a 29 años	2020	769,5
Mujeres	Total	De 25 a 29 años	2019	814,8
Mujeres	Total	De 25 a 29 años	2018	799,3
Mujeres	Total	De 25 a 29 años	2017	783,3
Mujeres	Total	De 25 a 29 años	2016	767,6
Mujeres	Total	De 25 a 29 años	2015	772,1
Mujeres	Total	De 25 a 29 años	2014	790,8
Mujeres	Total	De 30 a 34 años	2023	1.032,6
Mujeres	Total	De 30 a 34 años	2022	1.004,2
Mujeres	Total	De 30 a 34 años	2021	967,1
Mujeres	Total	De 30 a 34 años	2020	927
Mujeres	Total	De 30 a 34 años	2019	987,2
Mujeres	Total	De 30 a 34 años	2018	986
Mujeres	Total	De 30 a 34 años	2017	1.002,1
Mujeres	Total	De 30 a 34 años	2016	1.020,1
Mujeres	Total	De 30 a 34 años	2015	1.061,7
Mujeres	Total	De 30 a 34 años	2014	1.093,6
Mujeres	Total	De 35 a 39 años	2023	1.143
Mujeres	Total	De 35 a 39 años	2022	1.128,8
Mujeres	Total	De 35 a 39 años	2021	1.134,8
Mujeres	Total	De 35 a 39 años	2020	1.127,8
Mujeres	Total	De 35 a 39 años	2019	1.242,4
Mujeres	Total	De 35 a 39 años	2018	1.256,7
Mujeres	Total	De 35 a 39 años	2017	1.284,9
Mujeres	Total	De 35 a 39 años	2016	1.307,7
Mujeres	Total	De 35 a 39 años	2015	1.308,4
Mujeres	Total	De 35 a 39 años	2014	1.296,4
Mujeres	Total	De 40 a 44 años	2023	1.386,1
Mujeres	Total	De 40 a 44 años	2022	1.387
Mujeres	Total	De 40 a 44 años	2021	1.408,4
Mujeres	Total	De 40 a 44 años	2020	1.388,3
Mujeres	Total	De 40 a 44 años	2019	1.434,4
Mujeres	Total	De 40 a 44 años	2018	1.420,6
Mujeres	Total	De 40 a 44 años	2017	1.371,1
Mujeres	Total	De 40 a 44 años	2016	1.328,7
Mujeres	Total	De 40 a 44 años	2015	1.250,3
Mujeres	Total	De 40 a 44 años	2014	1.201,9
Mujeres	Total	De 45 a 49 años	2023	1.497,8
Mujeres	Total	De 45 a 49 años	2022	1.447,6
Mujeres	Total	De 45 a 49 años	2021	1.375,6
Mujeres	Total	De 45 a 49 años	2020	1.327,8
Mujeres	Total	De 45 a 49 años	2019	1.333,8
Mujeres	Total	De 45 a 49 años	2018	1.282,1
Mujeres	Total	De 45 a 49 años	2017	1.226,1
Mujeres	Total	De 45 a 49 años	2016	1.193,7
Mujeres	Total	De 45 a 49 años	2015	1.127,8
Mujeres	Total	De 45 a 49 años	2014	1.106,2
Mujeres	Total	De 50 a 54 años	2023	1.334,1
Mujeres	Total	De 50 a 54 años	2022	1.258,8
Mujeres	Total	De 50 a 54 años	2021	1.214,9
Mujeres	Total	De 50 a 54 años	2020	1.186,3
Mujeres	Total	De 50 a 54 años	2019	1.198,1
Mujeres	Total	De 50 a 54 años	2018	1.141,4
Mujeres	Total	De 50 a 54 años	2017	1.089,4
Mujeres	Total	De 50 a 54 años	2016	1.036,9
Mujeres	Total	De 50 a 54 años	2015	1.010,5
Mujeres	Total	De 50 a 54 años	2014	963,5
Mujeres	Total	De 55 a 59 años	2023	1.108,7
Mujeres	Total	De 55 a 59 años	2022	1.060,4
Mujeres	Total	De 55 a 59 años	2021	1.004,8
Mujeres	Total	De 55 a 59 años	2020	985,5
Mujeres	Total	De 55 a 59 años	2019	954,7
Mujeres	Total	De 55 a 59 años	2018	900,6
Mujeres	Total	De 55 a 59 años	2017	846,2
Mujeres	Total	De 55 a 59 años	2016	816,5
Mujeres	Total	De 55 a 59 años	2015	751,9
Mujeres	Total	De 55 a 59 años	2014	688,8
Mujeres	Total	De 60 a 64 años	2023	728,9
Mujeres	Total	De 60 a 64 años	2022	667,5
Mujeres	Total	De 60 a 64 años	2021	624,1
Mujeres	Total	De 60 a 64 años	2020	571,3
Mujeres	Total	De 60 a 64 años	2019	522,4
Mujeres	Total	De 60 a 64 años	2018	471,3
Mujeres	Total	De 60 a 64 años	2017	450,7
Mujeres	Total	De 60 a 64 años	2016	426
Mujeres	Total	De 60 a 64 años	2015	382,7
Mujeres	Total	De 60 a 64 años	2014	355,1
Mujeres	Total	De 65 a 69 años	2023	130,9
Mujeres	Total	De 65 a 69 años	2022	117,2
Mujeres	Total	De 65 a 69 años	2021	105,4
Mujeres	Total	De 65 a 69 años	2020	85,3
Mujeres	Total	De 65 a 69 años	2019	70,3
Mujeres	Total	De 65 a 69 años	2018	63,6
Mujeres	Total	De 65 a 69 años	2017	55,7
Mujeres	Total	De 65 a 69 años	2016	55,2
Mujeres	Total	De 65 a 69 años	2015	52,8
Mujeres	Total	De 65 a 69 años	2014	42,3
Mujeres	Total	70 y más años	2023	17
Mujeres	Total	70 y más años	2022	21
Mujeres	Total	70 y más años	2021	17
Mujeres	Total	70 y más años	2020	18,3
Mujeres	Total	70 y más años	2019	18,3
Mujeres	Total	70 y más años	2018	15,4
Mujeres	Total	70 y más años	2017	16,2
Mujeres	Total	70 y más años	2016	13,1
Mujeres	Total	70 y más años	2015	11,4
Mujeres	Total	70 y más años	2014	12,4
Mujeres	Analfabetos	Total	2023	14,9
Mujeres	Analfabetos	Total	2022	16,9
Mujeres	Analfabetos	Total	2021	15,3
Mujeres	Analfabetos	Total	2020	14,9
Mujeres	Analfabetos	Total	2019	14,2
Mujeres	Analfabetos	Total	2018	10
Mujeres	Analfabetos	Total	2017	14,2
Mujeres	Analfabetos	Total	2016	18
Mujeres	Analfabetos	Total	2015	16,9
Mujeres	Analfabetos	Total	2014	20,2
Mujeres	Analfabetos	De 16 a 19 años	2023	..
Mujeres	Analfabetos	De 16 a 19 años	2022	..
Mujeres	Analfabetos	De 16 a 19 años	2021	..
Mujeres	Analfabetos	De 16 a 19 años	2020	..
Mujeres	Analfabetos	De 16 a 19 años	2019	..
Mujeres	Analfabetos	De 16 a 19 años	2018	..
Mujeres	Analfabetos	De 16 a 19 años	2017	..
Mujeres	Analfabetos	De 16 a 19 años	2016	..
Mujeres	Analfabetos	De 16 a 19 años	2015	..
Mujeres	Analfabetos	De 16 a 19 años	2014	..
Mujeres	Analfabetos	De 20 a 24 años	2023	0,9
Mujeres	Analfabetos	De 20 a 24 años	2022	..
Mujeres	Analfabetos	De 20 a 24 años	2021	..
Mujeres	Analfabetos	De 20 a 24 años	2020	..
Mujeres	Analfabetos	De 20 a 24 años	2019	0,1
Mujeres	Analfabetos	De 20 a 24 años	2018	..
Mujeres	Analfabetos	De 20 a 24 años	2017	..
Mujeres	Analfabetos	De 20 a 24 años	2016	0,2
Mujeres	Analfabetos	De 20 a 24 años	2015	0,9
Mujeres	Analfabetos	De 20 a 24 años	2014	..
Mujeres	Analfabetos	De 25 a 29 años	2023	0,2
Mujeres	Analfabetos	De 25 a 29 años	2022	..
Mujeres	Analfabetos	De 25 a 29 años	2021	..
Mujeres	Analfabetos	De 25 a 29 años	2020	0,4
Mujeres	Analfabetos	De 25 a 29 años	2019	0,6
Mujeres	Analfabetos	De 25 a 29 años	2018	0,1
Mujeres	Analfabetos	De 25 a 29 años	2017	0,3
Mujeres	Analfabetos	De 25 a 29 años	2016	0,4
Mujeres	Analfabetos	De 25 a 29 años	2015	0,3
Mujeres	Analfabetos	De 25 a 29 años	2014	1
Mujeres	Analfabetos	De 30 a 34 años	2023	0,4
Mujeres	Analfabetos	De 30 a 34 años	2022	0,4
Mujeres	Analfabetos	De 30 a 34 años	2021	1,5
Mujeres	Analfabetos	De 30 a 34 años	2020	0,7
Mujeres	Analfabetos	De 30 a 34 años	2019	0,5
Mujeres	Analfabetos	De 30 a 34 años	2018	1,5
Mujeres	Analfabetos	De 30 a 34 años	2017	1,8
Mujeres	Analfabetos	De 30 a 34 años	2016	1,6
Mujeres	Analfabetos	De 30 a 34 años	2015	2,5
Mujeres	Analfabetos	De 30 a 34 años	2014	2,1
Mujeres	Analfabetos	De 35 a 39 años	2023	1,3
Mujeres	Analfabetos	De 35 a 39 años	2022	1,8
Mujeres	Analfabetos	De 35 a 39 años	2021	1,3
Mujeres	Analfabetos	De 35 a 39 años	2020	4,1
Mujeres	Analfabetos	De 35 a 39 años	2019	2,4
Mujeres	Analfabetos	De 35 a 39 años	2018	1,8
Mujeres	Analfabetos	De 35 a 39 años	2017	2
Mujeres	Analfabetos	De 35 a 39 años	2016	2,1
Mujeres	Analfabetos	De 35 a 39 años	2015	1,3
Mujeres	Analfabetos	De 35 a 39 años	2014	1,8
Mujeres	Analfabetos	De 40 a 44 años	2023	3,4
Mujeres	Analfabetos	De 40 a 44 años	2022	6
Mujeres	Analfabetos	De 40 a 44 años	2021	5
Mujeres	Analfabetos	De 40 a 44 años	2020	3,1
Mujeres	Analfabetos	De 40 a 44 años	2019	1,6
Mujeres	Analfabetos	De 40 a 44 años	2018	1
Mujeres	Analfabetos	De 40 a 44 años	2017	1,9
Mujeres	Analfabetos	De 40 a 44 años	2016	3,3
Mujeres	Analfabetos	De 40 a 44 años	2015	3
Mujeres	Analfabetos	De 40 a 44 años	2014	3,3
Mujeres	Analfabetos	De 45 a 49 años	2023	2,9
Mujeres	Analfabetos	De 45 a 49 años	2022	2,2
Mujeres	Analfabetos	De 45 a 49 años	2021	2,2
Mujeres	Analfabetos	De 45 a 49 años	2020	1,7
Mujeres	Analfabetos	De 45 a 49 años	2019	3,9
Mujeres	Analfabetos	De 45 a 49 años	2018	1,5
Mujeres	Analfabetos	De 45 a 49 años	2017	1,8
Mujeres	Analfabetos	De 45 a 49 años	2016	1,9
Mujeres	Analfabetos	De 45 a 49 años	2015	2,2
Mujeres	Analfabetos	De 45 a 49 años	2014	2,4
Mujeres	Analfabetos	De 50 a 54 años	2023	2,2
Mujeres	Analfabetos	De 50 a 54 años	2022	2,4
Mujeres	Analfabetos	De 50 a 54 años	2021	1,6
Mujeres	Analfabetos	De 50 a 54 años	2020	2,1
Mujeres	Analfabetos	De 50 a 54 años	2019	0,9
Mujeres	Analfabetos	De 50 a 54 años	2018	1,2
Mujeres	Analfabetos	De 50 a 54 años	2017	1,7
