Sexo	Tipo de contrato o relación laboral	Edad	Periodo	Total
Hombres	Temporal: Otro tipo	De 25 a 29 años	2017	4,7
Hombres	Temporal: Otro tipo	De 25 a 29 años	2016	7,3
Hombres	Temporal: Otro tipo	De 25 a 29 años	2015	5,4
Hombres	Temporal: Otro tipo	De 25 a 29 años	2014	5,5
Hombres	Temporal: Otro tipo	De 25 a 29 años	2013	6,5
Hombres	Temporal: Otro tipo	De 25 a 29 años	2012	8,7
Hombres	Temporal: Otro tipo	De 25 a 29 años	2011	8,7
Hombres	Temporal: Otro tipo	De 25 a 29 años	2010	9,7
Hombres	Temporal: Otro tipo	De 25 a 29 años	2009	13,9
Hombres	Temporal: Otro tipo	De 25 a 29 años	2008	14
Hombres	Temporal: Otro tipo	De 25 a 29 años	2007	16
Hombres	Temporal: Otro tipo	De 25 a 29 años	2006	19,8
Hombres	Temporal: Otro tipo	De 30 a 39 años	2023	17,7
Hombres	Temporal: Otro tipo	De 30 a 39 años	2022	17,1
Hombres	Temporal: Otro tipo	De 30 a 39 años	2021	16,7
Hombres	Temporal: Otro tipo	De 30 a 39 años	2020	16,5
Hombres	Temporal: Otro tipo	De 30 a 39 años	2019	16,4
Hombres	Temporal: Otro tipo	De 30 a 39 años	2018	18,1
Hombres	Temporal: Otro tipo	De 30 a 39 años	2017	11
Hombres	Temporal: Otro tipo	De 30 a 39 años	2016	11,9
Hombres	Temporal: Otro tipo	De 30 a 39 años	2015	13,7
Hombres	Temporal: Otro tipo	De 30 a 39 años	2014	11,9
Hombres	Temporal: Otro tipo	De 30 a 39 años	2013	13,1
Hombres	Temporal: Otro tipo	De 30 a 39 años	2012	15,4
Hombres	Temporal: Otro tipo	De 30 a 39 años	2011	19,4
Hombres	Temporal: Otro tipo	De 30 a 39 años	2010	21,1
Hombres	Temporal: Otro tipo	De 30 a 39 años	2009	23,5
Hombres	Temporal: Otro tipo	De 30 a 39 años	2008	19,9
Hombres	Temporal: Otro tipo	De 30 a 39 años	2007	24,1
Hombres	Temporal: Otro tipo	De 30 a 39 años	2006	25,6
Hombres	Temporal: Otro tipo	De 40 a 49 años	2023	19,4
Hombres	Temporal: Otro tipo	De 40 a 49 años	2022	21,2
Hombres	Temporal: Otro tipo	De 40 a 49 años	2021	21,3
Hombres	Temporal: Otro tipo	De 40 a 49 años	2020	19
Hombres	Temporal: Otro tipo	De 40 a 49 años	2019	18,1
Hombres	Temporal: Otro tipo	De 40 a 49 años	2018	13,8
Hombres	Temporal: Otro tipo	De 40 a 49 años	2017	10,8
Hombres	Temporal: Otro tipo	De 40 a 49 años	2016	11
Hombres	Temporal: Otro tipo	De 40 a 49 años	2015	9,6
Hombres	Temporal: Otro tipo	De 40 a 49 años	2014	7,9
Hombres	Temporal: Otro tipo	De 40 a 49 años	2013	11,1
Hombres	Temporal: Otro tipo	De 40 a 49 años	2012	11,3
Hombres	Temporal: Otro tipo	De 40 a 49 años	2011	13,6
Hombres	Temporal: Otro tipo	De 40 a 49 años	2010	8,9
Hombres	Temporal: Otro tipo	De 40 a 49 años	2009	12,7
Hombres	Temporal: Otro tipo	De 40 a 49 años	2008	11,9
Hombres	Temporal: Otro tipo	De 40 a 49 años	2007	11,7
Hombres	Temporal: Otro tipo	De 40 a 49 años	2006	12,8
Hombres	Temporal: Otro tipo	De 50 a 59 años	2023	16,4
Hombres	Temporal: Otro tipo	De 50 a 59 años	2022	11,7
Hombres	Temporal: Otro tipo	De 50 a 59 años	2021	9,9
Hombres	Temporal: Otro tipo	De 50 a 59 años	2020	10
Hombres	Temporal: Otro tipo	De 50 a 59 años	2019	8,3
Hombres	Temporal: Otro tipo	De 50 a 59 años	2018	6,5
Hombres	Temporal: Otro tipo	De 50 a 59 años	2017	4,9
Hombres	Temporal: Otro tipo	De 50 a 59 años	2016	5,4
Hombres	Temporal: Otro tipo	De 50 a 59 años	2015	6,4
Hombres	Temporal: Otro tipo	De 50 a 59 años	2014	7,2
Hombres	Temporal: Otro tipo	De 50 a 59 años	2013	4,2
Hombres	Temporal: Otro tipo	De 50 a 59 años	2012	5
Hombres	Temporal: Otro tipo	De 50 a 59 años	2011	6,2
Hombres	Temporal: Otro tipo	De 50 a 59 años	2010	6
Hombres	Temporal: Otro tipo	De 50 a 59 años	2009	6,8
Hombres	Temporal: Otro tipo	De 50 a 59 años	2008	7,7
Hombres	Temporal: Otro tipo	De 50 a 59 años	2007	6,8
Hombres	Temporal: Otro tipo	De 50 a 59 años	2006	6,8
Hombres	Temporal: Otro tipo	De 60 a 69 años	2023	6,1
Hombres	Temporal: Otro tipo	De 60 a 69 años	2022	3,3
Hombres	Temporal: Otro tipo	De 60 a 69 años	2021	2,8
Hombres	Temporal: Otro tipo	De 60 a 69 años	2020	2,2
Hombres	Temporal: Otro tipo	De 60 a 69 años	2019	2,7
Hombres	Temporal: Otro tipo	De 60 a 69 años	2018	1,8
Hombres	Temporal: Otro tipo	De 60 a 69 años	2017	1
Hombres	Temporal: Otro tipo	De 60 a 69 años	2016	1,3
Hombres	Temporal: Otro tipo	De 60 a 69 años	2015	1,3
Hombres	Temporal: Otro tipo	De 60 a 69 años	2014	1,1
Hombres	Temporal: Otro tipo	De 60 a 69 años	2013	1,7
Hombres	Temporal: Otro tipo	De 60 a 69 años	2012	1,5
Hombres	Temporal: Otro tipo	De 60 a 69 años	2011	2,3
Hombres	Temporal: Otro tipo	De 60 a 69 años	2010	1,4
Hombres	Temporal: Otro tipo	De 60 a 69 años	2009	1,2
Hombres	Temporal: Otro tipo	De 60 a 69 años	2008	1,9
Hombres	Temporal: Otro tipo	De 60 a 69 años	2007	1,3
Hombres	Temporal: Otro tipo	De 60 a 69 años	2006	1,9
Hombres	Temporal: Otro tipo	70 y más años	2023	0,1
Hombres	Temporal: Otro tipo	70 y más años	2022	0,3
Hombres	Temporal: Otro tipo	70 y más años	2021	0,1
Hombres	Temporal: Otro tipo	70 y más años	2020	0,2
Hombres	Temporal: Otro tipo	70 y más años	2019	0,2
Hombres	Temporal: Otro tipo	70 y más años	2018	0,2
Hombres	Temporal: Otro tipo	70 y más años	2017	0,2
Hombres	Temporal: Otro tipo	70 y más años	2016	0
Hombres	Temporal: Otro tipo	70 y más años	2015	0,2
Hombres	Temporal: Otro tipo	70 y más años	2014	0
Hombres	Temporal: Otro tipo	70 y más años	2013	0,2
Hombres	Temporal: Otro tipo	70 y más años	2012	0
Hombres	Temporal: Otro tipo	70 y más años	2011	0,2
Hombres	Temporal: Otro tipo	70 y más años	2010	0,1
Hombres	Temporal: Otro tipo	70 y más años	2009	0,1
Hombres	Temporal: Otro tipo	70 y más años	2008	0,2
Hombres	Temporal: Otro tipo	70 y más años	2007	0,2
Hombres	Temporal: Otro tipo	70 y más años	2006	0,2
Hombres	Temporal: No sabe	Total	2023	153,1
Hombres	Temporal: No sabe	Total	2022	170,2
Hombres	Temporal: No sabe	Total	2021	184,2
Hombres	Temporal: No sabe	Total	2020	145,4
Hombres	Temporal: No sabe	Total	2019	188,3
Hombres	Temporal: No sabe	Total	2018	172,1
Hombres	Temporal: No sabe	Total	2017	149,2
Hombres	Temporal: No sabe	Total	2016	136,4
Hombres	Temporal: No sabe	Total	2015	138,7
Hombres	Temporal: No sabe	Total	2014	142,9
Hombres	Temporal: No sabe	Total	2013	135,8
Hombres	Temporal: No sabe	Total	2012	152
Hombres	Temporal: No sabe	Total	2011	168,9
Hombres	Temporal: No sabe	Total	2010	172,6
Hombres	Temporal: No sabe	Total	2009	212,6
Hombres	Temporal: No sabe	Total	2008	315,4
Hombres	Temporal: No sabe	Total	2007	389,7
Hombres	Temporal: No sabe	Total	2006	540,8
Hombres	Temporal: No sabe	De 16 a 19 años	2023	7,5
Hombres	Temporal: No sabe	De 16 a 19 años	2022	7,3
Hombres	Temporal: No sabe	De 16 a 19 años	2021	7,6
Hombres	Temporal: No sabe	De 16 a 19 años	2020	5,7
Hombres	Temporal: No sabe	De 16 a 19 años	2019	7,8
Hombres	Temporal: No sabe	De 16 a 19 años	2018	5,4
Hombres	Temporal: No sabe	De 16 a 19 años	2017	4,2
Hombres	Temporal: No sabe	De 16 a 19 años	2016	4
Hombres	Temporal: No sabe	De 16 a 19 años	2015	2,4
Hombres	Temporal: No sabe	De 16 a 19 años	2014	2,1
Hombres	Temporal: No sabe	De 16 a 19 años	2013	3,5
Hombres	Temporal: No sabe	De 16 a 19 años	2012	4
Hombres	Temporal: No sabe	De 16 a 19 años	2011	4,5
Hombres	Temporal: No sabe	De 16 a 19 años	2010	4
Hombres	Temporal: No sabe	De 16 a 19 años	2009	9,3
Hombres	Temporal: No sabe	De 16 a 19 años	2008	19,6
Hombres	Temporal: No sabe	De 16 a 19 años	2007	25,8
Hombres	Temporal: No sabe	De 16 a 19 años	2006	35,6
Hombres	Temporal: No sabe	De 20 a 24 años	2023	34,6
Hombres	Temporal: No sabe	De 20 a 24 años	2022	34,3
Hombres	Temporal: No sabe	De 20 a 24 años	2021	33,2
Hombres	Temporal: No sabe	De 20 a 24 años	2020	24,3
Hombres	Temporal: No sabe	De 20 a 24 años	2019	32,9
Hombres	Temporal: No sabe	De 20 a 24 años	2018	27,9
Hombres	Temporal: No sabe	De 20 a 24 años	2017	24,6
Hombres	Temporal: No sabe	De 20 a 24 años	2016	18,9
Hombres	Temporal: No sabe	De 20 a 24 años	2015	19,5
Hombres	Temporal: No sabe	De 20 a 24 años	2014	22,4
Hombres	Temporal: No sabe	De 20 a 24 años	2013	17,6
Hombres	Temporal: No sabe	De 20 a 24 años	2012	21,2
Hombres	Temporal: No sabe	De 20 a 24 años	2011	24,6
Hombres	Temporal: No sabe	De 20 a 24 años	2010	29,3
Hombres	Temporal: No sabe	De 20 a 24 años	2009	35,8
Hombres	Temporal: No sabe	De 20 a 24 años	2008	64,9
Hombres	Temporal: No sabe	De 20 a 24 años	2007	77,1
Hombres	Temporal: No sabe	De 20 a 24 años	2006	117,5
Hombres	Temporal: No sabe	De 25 a 29 años	2023	27,8
Hombres	Temporal: No sabe	De 25 a 29 años	2022	37
Hombres	Temporal: No sabe	De 25 a 29 años	2021	37,7
Hombres	Temporal: No sabe	De 25 a 29 años	2020	29,1
Hombres	Temporal: No sabe	De 25 a 29 años	2019	33,6
Hombres	Temporal: No sabe	De 25 a 29 años	2018	31,6
Hombres	Temporal: No sabe	De 25 a 29 años	2017	29
Hombres	Temporal: No sabe	De 25 a 29 años	2016	27,7
Hombres	Temporal: No sabe	De 25 a 29 años	2015	24,2
Hombres	Temporal: No sabe	De 25 a 29 años	2014	28,1
Hombres	Temporal: No sabe	De 25 a 29 años	2013	25,7
Hombres	Temporal: No sabe	De 25 a 29 años	2012	31
Hombres	Temporal: No sabe	De 25 a 29 años	2011	36,5
Hombres	Temporal: No sabe	De 25 a 29 años	2010	34,6
Hombres	Temporal: No sabe	De 25 a 29 años	2009	47,4
Hombres	Temporal: No sabe	De 25 a 29 años	2008	72,7
Hombres	Temporal: No sabe	De 25 a 29 años	2007	98
Hombres	Temporal: No sabe	De 25 a 29 años	2006	122,5
Hombres	Temporal: No sabe	De 30 a 39 años	2023	34,1
Hombres	Temporal: No sabe	De 30 a 39 años	2022	36,7
Hombres	Temporal: No sabe	De 30 a 39 años	2021	42
Hombres	Temporal: No sabe	De 30 a 39 años	2020	35,3
Hombres	Temporal: No sabe	De 30 a 39 años	2019	48,4
Hombres	Temporal: No sabe	De 30 a 39 años	2018	48,7
Hombres	Temporal: No sabe	De 30 a 39 años	2017	41,2
Hombres	Temporal: No sabe	De 30 a 39 años	2016	39,9
Hombres	Temporal: No sabe	De 30 a 39 años	2015	40,8
Hombres	Temporal: No sabe	De 30 a 39 años	2014	43,3
Hombres	Temporal: No sabe	De 30 a 39 años	2013	42,7
Hombres	Temporal: No sabe	De 30 a 39 años	2012	50,5
Hombres	Temporal: No sabe	De 30 a 39 años	2011	54
Hombres	Temporal: No sabe	De 30 a 39 años	2010	53,8
Hombres	Temporal: No sabe	De 30 a 39 años	2009	63,8
Hombres	Temporal: No sabe	De 30 a 39 años	2008	79,6
Hombres	Temporal: No sabe	De 30 a 39 años	2007	105,9
Hombres	Temporal: No sabe	De 30 a 39 años	2006	153,5
Hombres	Temporal: No sabe	De 40 a 49 años	2023	28,4
Hombres	Temporal: No sabe	De 40 a 49 años	2022	31,2
Hombres	Temporal: No sabe	De 40 a 49 años	2021	34,8
Hombres	Temporal: No sabe	De 40 a 49 años	2020	30,7
Hombres	Temporal: No sabe	De 40 a 49 años	2019	38,5
Hombres	Temporal: No sabe	De 40 a 49 años	2018	36
Hombres	Temporal: No sabe	De 40 a 49 años	2017	31,5
Hombres	Temporal: No sabe	De 40 a 49 años	2016	27,8
Hombres	Temporal: No sabe	De 40 a 49 años	2015	35,3
Hombres	Temporal: No sabe	De 40 a 49 años	2014	29
Hombres	Temporal: No sabe	De 40 a 49 años	2013	30,1
Hombres	Temporal: No sabe	De 40 a 49 años	2012	30,3
Hombres	Temporal: No sabe	De 40 a 49 años	2011	33,4
Hombres	Temporal: No sabe	De 40 a 49 años	2010	33,2
Hombres	Temporal: No sabe	De 40 a 49 años	2009	37,2
Hombres	Temporal: No sabe	De 40 a 49 años	2008	51,6
Hombres	Temporal: No sabe	De 40 a 49 años	2007	53,8
Hombres	Temporal: No sabe	De 40 a 49 años	2006	71,8
Hombres	Temporal: No sabe	De 50 a 59 años	2023	17
Hombres	Temporal: No sabe	De 50 a 59 años	2022	18,3
Hombres	Temporal: No sabe	De 50 a 59 años	2021	23,8
Hombres	Temporal: No sabe	De 50 a 59 años	2020	17,8
Hombres	Temporal: No sabe	De 50 a 59 años	2019	23,2
Hombres	Temporal: No sabe	De 50 a 59 años	2018	19,5
Hombres	Temporal: No sabe	De 50 a 59 años	2017	16,2
Hombres	Temporal: No sabe	De 50 a 59 años	2016	14,7
Hombres	Temporal: No sabe	De 50 a 59 años	2015	13,5
Hombres	Temporal: No sabe	De 50 a 59 años	2014	15,3
Hombres	Temporal: No sabe	De 50 a 59 años	2013	14,3
Hombres	Temporal: No sabe	De 50 a 59 años	2012	13,3
Hombres	Temporal: No sabe	De 50 a 59 años	2011	13,3
Hombres	Temporal: No sabe	De 50 a 59 años	2010	15,5
Hombres	Temporal: No sabe	De 50 a 59 años	2009	15,9
Hombres	Temporal: No sabe	De 50 a 59 años	2008	23,8
Hombres	Temporal: No sabe	De 50 a 59 años	2007	23,6
Hombres	Temporal: No sabe	De 50 a 59 años	2006	33,4
Hombres	Temporal: No sabe	De 60 a 69 años	2023	3,6
Hombres	Temporal: No sabe	De 60 a 69 años	2022	5,3
Hombres	Temporal: No sabe	De 60 a 69 años	2021	5,2
Hombres	Temporal: No sabe	De 60 a 69 años	2020	2,5
Hombres	Temporal: No sabe	De 60 a 69 años	2019	3,8
Hombres	Temporal: No sabe	De 60 a 69 años	2018	3,1
Hombres	Temporal: No sabe	De 60 a 69 años	2017	2,4
Hombres	Temporal: No sabe	De 60 a 69 años	2016	3,4
Hombres	Temporal: No sabe	De 60 a 69 años	2015	3
Hombres	Temporal: No sabe	De 60 a 69 años	2014	2,7
Hombres	Temporal: No sabe	De 60 a 69 años	2013	1,9
Hombres	Temporal: No sabe	De 60 a 69 años	2012	1,7
Hombres	Temporal: No sabe	De 60 a 69 años	2011	2,6
Hombres	Temporal: No sabe	De 60 a 69 años	2010	2
Hombres	Temporal: No sabe	De 60 a 69 años	2009	3,1
Hombres	Temporal: No sabe	De 60 a 69 años	2008	3,1
Hombres	Temporal: No sabe	De 60 a 69 años	2007	5,3
Hombres	Temporal: No sabe	De 60 a 69 años	2006	6,5
Hombres	Temporal: No sabe	70 y más años	2023	0,1
Hombres	Temporal: No sabe	70 y más años	2022	0,1
Hombres	Temporal: No sabe	70 y más años	2021	0,1
Hombres	Temporal: No sabe	70 y más años	2020	..
Hombres	Temporal: No sabe	70 y más años	2019	0
Hombres	Temporal: No sabe	70 y más años	2018	..
Hombres	Temporal: No sabe	70 y más años	2017	..
Hombres	Temporal: No sabe	70 y más años	2016	0,1
Hombres	Temporal: No sabe	70 y más años	2015	..
Hombres	Temporal: No sabe	70 y más años	2014	0
Hombres	Temporal: No sabe	70 y más años	2013	..
Hombres	Temporal: No sabe	70 y más años	2012	..
Hombres	Temporal: No sabe	70 y más años	2011	..
Hombres	Temporal: No sabe	70 y más años	2010	0,1
Hombres	Temporal: No sabe	70 y más años	2009	..
Hombres	Temporal: No sabe	70 y más años	2008	0,1
Hombres	Temporal: No sabe	70 y más años	2007	0,1
Hombres	Temporal: No sabe	70 y más años	2006	0,1
Mujeres	Total	Total	2023	8.652,9
Mujeres	Total	Total	2022	8.314,4
Mujeres	Total	Total	2021	8.017,4
Mujeres	Total	Total	2020	7.705,6
Mujeres	Total	Total	2019	7.972
Mujeres	Total	Total	2018	7.752,6
Mujeres	Total	Total	2017	7.512,9
Mujeres	Total	Total	2016	7.276,9
Mujeres	Total	Total	2015	7.065,2
Mujeres	Total	Total	2014	6.874,8
Mujeres	Total	Total	2013	6.795,4
Mujeres	Total	Total	2012	6.999
Mujeres	Total	Total	2011	7.258,2
Mujeres	Total	Total	2010	7.279,6
Mujeres	Total	Total	2009	7.315,4
Mujeres	Total	Total	2008	7.521,4
Mujeres	Total	Total	2007	7.376,2
Mujeres	Total	Total	2006	7.017,1
Mujeres	Total	De 16 a 19 años	2023	71
Mujeres	Total	De 16 a 19 años	2022	67,2
Mujeres	Total	De 16 a 19 años	2021	50
Mujeres	Total	De 16 a 19 años	2020	33
Mujeres	Total	De 16 a 19 años	2019	57,2
Mujeres	Total	De 16 a 19 años	2018	55,1
Mujeres	Total	De 16 a 19 años	2017	45,5
Mujeres	Total	De 16 a 19 años	2016	36,1
Mujeres	Total	De 16 a 19 años	2015	28,6
Mujeres	Total	De 16 a 19 años	2014	26,5
Mujeres	Total	De 16 a 19 años	2013	23,4
Mujeres	Total	De 16 a 19 años	2012	32,8
Mujeres	Total	De 16 a 19 años	2011	49,2
Mujeres	Total	De 16 a 19 años	2010	55,6
Mujeres	Total	De 16 a 19 años	2009	74,4
Mujeres	Total	De 16 a 19 años	2008	119,5
Mujeres	Total	De 16 a 19 años	2007	130,9
Mujeres	Total	De 16 a 19 años	2006	133,1
Mujeres	Total	De 20 a 24 años	2023	460,4
Mujeres	Total	De 20 a 24 años	2022	421,1
Mujeres	Total	De 20 a 24 años	2021	372,4
Mujeres	Total	De 20 a 24 años	2020	337
Mujeres	Total	De 20 a 24 años	2019	381,5
Mujeres	Total	De 20 a 24 años	2018	385,3
Mujeres	Total	De 20 a 24 años	2017	367,5
Mujeres	Total	De 20 a 24 años	2016	319,1
Mujeres	Total	De 20 a 24 años	2015	324,8
Mujeres	Total	De 20 a 24 años	2014	301,6
Mujeres	Total	De 20 a 24 años	2013	314,4
Mujeres	Total	De 20 a 24 años	2012	357,1
Mujeres	Total	De 20 a 24 años	2011	435,7
Mujeres	Total	De 20 a 24 años	2010	491,9
Mujeres	Total	De 20 a 24 años	2009	539,5
Mujeres	Total	De 20 a 24 años	2008	649,9
Mujeres	Total	De 20 a 24 años	2007	671,2
Mujeres	Total	De 20 a 24 años	2006	690,9
Mujeres	Total	De 25 a 29 años	2023	818,8
Mujeres	Total	De 25 a 29 años	2022	781,7
Mujeres	Total	De 25 a 29 años	2021	754,6
Mujeres	Total	De 25 a 29 años	2020	726,9
Mujeres	Total	De 25 a 29 años	2019	767,6
Mujeres	Total	De 25 a 29 años	2018	739,9
Mujeres	Total	De 25 a 29 años	2017	720,9
Mujeres	Total	De 25 a 29 años	2016	711
Mujeres	Total	De 25 a 29 años	2015	709,2
Mujeres	Total	De 25 a 29 años	2014	734,4
Mujeres	Total	De 25 a 29 años	2013	755,2
Mujeres	Total	De 25 a 29 años	2012	825,4
Mujeres	Total	De 25 a 29 años	2011	913,1
Mujeres	Total	De 25 a 29 años	2010	990,7
Mujeres	Total	De 25 a 29 años	2009	1.066,4
Mujeres	Total	De 25 a 29 años	2008	1.183,2
Mujeres	Total	De 25 a 29 años	2007	1.219
Mujeres	Total	De 25 a 29 años	2006	1.195,4
Mujeres	Total	De 30 a 39 años	2023	1.951,5
Mujeres	Total	De 30 a 39 años	2022	1.912,2
Mujeres	Total	De 30 a 39 años	2021	1.894,6
Mujeres	Total	De 30 a 39 años	2020	1.848,4
